ItemCode,ItemName,ItemGroup,Category,WhsCode,WhsName,OnHand,Committed,OnOrder,Grade,Thickness,Width,Length
CUS000000000980,ALLEN BOLT  M10X50L,Consumables,9. CONSUMABLES,46,Consumables,30.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000981,ALLEN BOLT  M10X60L,Consumables,9. CONSUMABLES,46,Consumables,30.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000995,ALLEN BOLT  M16X50L,Consumables,9. CONSUMABLES,46,Consumables,30.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000656,PLAIN WASHER  M10,Consumables,9. CONSUMABLES,46,Consumables,29.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000611,M5x16 A/CAP SCREW UNBRAKO,Consumables,9. CONSUMABLES,46,Consumables,29.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000477,O RING 8X2MM,Consumables,9. CONSUMABLES,46,Consumables,29.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000478,O RING 21X2.5MM,Consumables,9. CONSUMABLES,46,Consumables,29.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000688,ALLEN BOLT  M10X40L,Consumables,9. CONSUMABLES,46,Consumables,28.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000956,HEX BOLT  M10X30L,Consumables,9. CONSUMABLES,46,Consumables,28.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000683,PLAIN WASHER  M14,Consumables,9. CONSUMABLES,46,Consumables,27.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000667,HEX BOLT  M6X50L,Consumables,9. CONSUMABLES,46,Consumables,26.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000734,"""DOUTY SEAL  3/8""""BSP""",Consumables,9. CONSUMABLES,46,Consumables,25.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000958,HEX BOLT  M8X30L,Consumables,9. CONSUMABLES,46,Consumables,25.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001045,WELD SAFETY WHITE GLASS,Consumables,9. CONSUMABLES,46,Consumables,25.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001014,10MM CHAIN 6 METER,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001068,ALLEN BOLT M6 X 45LG,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001069,ALLEN BOLT M6 X 25LG,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001070,ALLEN BOLT M8 X 40LG,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000985,O RING 29X3.5MM,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001083,M6x45 A/CAP SCREW UNBRAKO,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001084,M6x25 A/CAP SCREW UNBRAKO,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001085,M8x40 A/CAP SCREW UNBRAKO,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000717,ORING  21X2.5,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000079,ALLEN  BOLT M5X15LG,Consumables,9. CONSUMABLES,46,Consumables,24.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000369,SAFETY MASK YELLOW,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000480,O RING 25X3.5MM,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000689,SPRING WAHER  M16,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000685,HEX BOLT  M16X60L,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000714,HEX BOLT  M14X65,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000715,ORING  25X3.5,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000877,NYLOCK NUT M10,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000856,HEX BOLT M16X120L,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000888,INTERNAL CIRCLIP  B110,Consumables,9. CONSUMABLES,46,Consumables,23.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000704,NUT  M12,Consumables,9. CONSUMABLES,46,Consumables,22.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000124,SPRAY PAINT ISUZU BLUE (LIGHT BLUE),Consumables,9. CONSUMABLES,46,Consumables,21.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000770,PVC CLAMP  25MM,Consumables,9. CONSUMABLES,46,Consumables,21.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000732,"""DOUTY SEAL  1""""BSP""",Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000854,CSK BOLT M8X30L,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000852,CSK BOLT M10X30L,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000702,SPRING WAHER  M24,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000690,SPRING WAHER  M14,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000670,PLAIN WASHER  M5,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000619,U SEAL 60X70X6,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000653,HEX BOLT  M14X40L,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000957,HEX BOLT  M8X20L,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000945,TENSION SPRING 60MM X 9.0 OD X 1MM,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000946,COMPRESSION SPRING 94MM X2.06 OD X 2.6MM,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001024,DISTILLED WATER,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001013,10MM CHAIN 5 METER,Consumables,9. CONSUMABLES,46,Consumables,20.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001040,COPPER FLAT,Consumables,9. CONSUMABLES,46,Consumables,19.950000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000870,M20 SPRING WASHER,Consumables,9. CONSUMABLES,46,Consumables,19.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000851,CSK BOLT M10X40L,Consumables,9. CONSUMABLES,46,Consumables,18.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000978,O RING 24X3.5MM,Consumables,9. CONSUMABLES,46,Consumables,18.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000971,DISSOLVED OXYGEN,Consumables,9. CONSUMABLES,46,Consumables,17.570000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000866,"GRINDING WHEEL 5""",Consumables,9. CONSUMABLES,46,Consumables,17.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000663,HEX BOLT  M5X50L,Consumables,9. CONSUMABLES,46,Consumables,17.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000658,HEX BOLT  M12X50L,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000578,BLADE TMT M/C,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000671,HEX BOLT  M8X40L,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000673,SPRING WAHER  M8,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000692,SPRING WAHER  M20,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000128,SPRAY PAINT WHITE,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000849,CSK BOLT M12X40L,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000733,"""DOUTY SEAL  1/2"""" BSP""",Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000716,ORING  27X2.5,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000738,ALLEN BOLT  M5X98L,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000938,NUT & NIPPLE FOR O2 LPG PUG,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000994,ALLEN BOLT  M16X40L,Consumables,9. CONSUMABLES,46,Consumables,16.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000920,8MM CHAIN 5MTR,Consumables,9. CONSUMABLES,46,Consumables,15.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000850,CSK BOLT M12X30L,Consumables,9. CONSUMABLES,46,Consumables,15.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000853,CSK BOLT M8X40L,Consumables,9. CONSUMABLES,46,Consumables,15.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000878,NYLOCK NUT M8,Consumables,9. CONSUMABLES,46,Consumables,15.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000886,INTERNAL CIRCLIP A 40,Consumables,9. CONSUMABLES,46,Consumables,15.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000454,BUNKERCOT WITH TWO SELF 6X2.5 FEET,Consumables,9. CONSUMABLES,46,Consumables,15.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000677,CSK ALLEN BOLT  M20X150L,Consumables,9. CONSUMABLES,46,Consumables,15.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000686,NYLOCK NUT  M20,Consumables,9. CONSUMABLES,46,Consumables,14.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000679,ALLEN BOLT  M30X90L,Consumables,9. CONSUMABLES,46,Consumables,13.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000592,ADOR WELDING ROD SUPABASE 3.15MM,Consumables,9. CONSUMABLES,46,Consumables,13.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000666,HEX BOLT  M6X30L,Consumables,9. CONSUMABLES,46,Consumables,13.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000465,HOSE CLIP,Consumables,9. CONSUMABLES,46,Consumables,13.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000744,EQUAL ELBOW  16MM WITH WELDING NIPPL,Consumables,9. CONSUMABLES,46,Consumables,13.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000762,EQUAL TEE  30MM WITH WELDING NIPPL,Consumables,9. CONSUMABLES,46,Consumables,13.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000763,EQUAL TEE  25MM WITH WELDING NIPPL,Consumables,9. CONSUMABLES,46,Consumables,13.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000773,TMT ROLLER SHAFT,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000740,ALLEN BOLT  M5X138L,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000873,HEX BOLT M10X75L,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000815,120V RELA,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000474,"3/4""COPPER WASHER",Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000475,"3/4"" BONDED WASHER",Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000633,BEARINGS 63008ZZ NSK,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000610,SPONGE PINK,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000693,HEX BOLT  M12X20L,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000703,HEX BOLT  M8X80L,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000993,O RING 25X4,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001030,O RING 15.5X2 VIT,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001031,O RING 9X2,Consumables,9. CONSUMABLES,46,Consumables,12.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001029,O RING 34.52X3.53 VIT,Consumables,9. CONSUMABLES,46,Consumables,11.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000932,SPRAY PAINT RED COLOUR,Consumables,9. CONSUMABLES,46,Consumables,11.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000949,"CHAIN CONNECTING FULL LINK 3/4""",Consumables,9. CONSUMABLES,46,Consumables,11.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000950,"CHAIN CONNECTING HALF LINK 3/4""",Consumables,9. CONSUMABLES,46,Consumables,11.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000712,NUT  M14,Consumables,9. CONSUMABLES,46,Consumables,11.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000772,ELCOM- 16A 3P PLUG (IP44),Consumables,9. CONSUMABLES,46,Consumables,11.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000797,HRC FUSE LINK 100A,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000769,PVC CLAMP  30MM,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000760,TROLLY WHEEL 6'' SWIVEL,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000739,ALLEN BOLT  M5X125L,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000816,24V RELA,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000845,STEEL TAP,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000846,24V RELAY BASE,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000842,BEARING 6204ZZCM NSK,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000651,CSK BOLTM20X180L,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000652,CSK BOLT  M20X120L,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000522,"BSP CONNECTOR 1/2"" X 1/2""",Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000523,"BSP CONNECTOR 3/4"" X 1/2""",Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000515,SOLENOID PLUG 220V,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000516,SOLENOID PLUG 24V,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000126,SPRAY PAINT SHIFENG BLUE (DARK BLUE),Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000432,OIL SEAL 45X62X12,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000944,TENSION SPRING 260MM X12.7 OD X 2MM,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000933,HEX BOLT M10 X20L,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000925,12 MM CONNECTOR LINK,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001009,CYLINDER KEY,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001066,CSK ALLEN BOLT  M16X150LG,Consumables,9. CONSUMABLES,46,Consumables,10.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000657,SPRING WAHER  M10,Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000695,SPRING WAHER  M30,Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000835,20A SINGLE POLE BEARKER MCB,Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000817,220-240V RELA,Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000874,HEX BOLT M14X60L,Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000903,"CHAIN CONNECTING FULL LINK 1 1/2""",Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000904,"CHAIN CONNECTING HALF LINK 1 1/2""",Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000749,"""REDUCER  1/4""""X1/8""""BSP""",Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000759,"""PU CONNECTOR  3/8""""BSPX 12""",Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000774,1.6SQMM 4CRORE CABLE,Consumables,9. CONSUMABLES,46,Consumables,9.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000800,HRC FUSE LINK50A,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000743,EQUEL TEE  16MM WITH WELDING NIPPL,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000745,"""PLUG  3/4""""BSP""",Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000746,"""PLUG  1/2""""BSP""",Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000747,"""PLUG  3/8""""""",Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000731,"""COPPER WASHER  1""""BSP""",Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000884,HEX BOLT M24X170L,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000872,HEX BOLT M12X75L,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000819,PMYS DR8 10A RELA BASE,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000814,ON DELAY TIMER,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000701,ANCHOR BOLT  M20X200,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000660,HEX BOLT  M12X80L,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000524,10MM CONNTECTING LINK,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001005,DIE,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000974,TMT  SQUARE BLOCK 98MM,Consumables,9. CONSUMABLES,46,Consumables,8.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001008,MEASURING TAP 7.5MM,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001058,NITROGEN GAS,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000503,TMT ROLLER 146 MM,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000433,O RING 120X4,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000434,O RING 123.42X3.53,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000345,BEARING UCP206 BMD,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000649,SAFETY HELMET REFILL,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000820,CL2-8104S LIMIT SWITCH,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000818,220 RELA,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000833,16A SINGLE POLE BEARKER MCB,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000863,19 KG CYLINDER LPG,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,1.000000,,0.000000,0.000000,0.000000
CUS000000000719,ORING  12.42X3.5,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000713,NYLOCK NUT  M12,Consumables,9. CONSUMABLES,46,Consumables,7.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000723,ORING  40X3MM,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000748,"""REDUCER  1/8""""MX1/4""""""",Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000756,"""BRASS BALL VALUE  3/8""""""",Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000880,TMT HALFROUND & L KEY,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000799,HRC FUSE LINK 63A,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000620,WIPER SEAL 60X74X6/11J,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000707,ALLEN BOLT  M20X260,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000680,ALLEN BOLT  M24X125L,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000362,SAFETY SHOE 9,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000577,ROUND SEAL 40X50X6,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000453,BUNKERCOT WITH TWO SELF 5.5X2.5 FEET,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001099,ELCOM 16A 3P SOCKET PANEL ST (IP44),Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001028,O RING 15.5X1.5 VIT,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000972,TMT CAM PIN SHAFT LOCK PIN SET,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000973,TMT BLADE TIGHT CAME,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000990,U SEAL 53X63X6,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000991,U SEAL 45X53X8,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000953,OIL SEAL 50X70X10,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
